gene,rep,temp,sex,indv,trait,length,code
57582,1,25,F,01,Thorax,8.83236472693168,otp
57582,1,25,F,02,Thorax,8.72793746737611,otp
57582,1,25,F,03,Thorax,8.79157967928168,otp
57582,1,25,F,04,Thorax,8.75882282476413,otp
57582,1,25,F,05,Thorax,8.74944376119167,otp
57582,1,25,F,06,Thorax,8.7906156679313,otp
57582,1,25,F,07,Thorax,8.78031994272596,otp
57582,1,25,F,08,Thorax,8.74715574954577,otp
57582,1,25,F,09,Thorax,8.74680988379105,otp
57582,1,25,F,10,Thorax,8.80290404741688,otp
57582,1,25,F,11,Thorax,8.80219644878193,otp
57582,1,25,F,12,Thorax,8.84763055075524,otp
57582,1,25,F,13,Thorax,8.78886838474415,otp
57582,1,25,F,14,Thorax,8.88895020296263,otp
57582,1,25,F,15,Thorax,8.75547848532041,otp
57582,1,25,M,11,Thorax,8.58105743536782,otp
57582,1,25,M,12,Thorax,8.51430376946298,otp
57582,1,25,M,13,Thorax,8.6170449720434,otp
57582,1,25,M,14,Thorax,8.55072754932112,otp
57582,1,25,M,15,Thorax,8.57899907563982,otp
57582,1,28,F,02,Thorax,8.75073043087551,otp
57582,1,28,F,03,Thorax,8.69417677714037,otp
57582,1,28,F,04,Thorax,8.69738463076402,otp
57582,1,28,F,05,Thorax,8.74560038083549,otp
57582,1,28,F,1,Thorax,8.71557424602649,otp
62960,2,25,F,01,Thorax,8.7458053957569,CG30457
62960,2,25,F,02,Thorax,8.74846458748079,CG30457
62960,2,25,F,03,Thorax,8.76404553575025,CG30457
62960,2,25,F,04,Thorax,8.70466796468271,CG30457
62960,2,25,F,05,Thorax,8.73420492735517,CG30457
62960,2,25,F,06,Thorax,8.75730999633106,CG30457
62960,2,25,F,07,Thorax,8.73417443689589,CG30457
62960,2,25,F,08,Thorax,8.72769586662855,CG30457
62960,2,25,F,09,Thorax,8.71386074768361,CG30457
62960,2,25,F,10,Thorax,8.70761106400131,CG30457
62960,2,25,F,11,Thorax,8.7833125872049,CG30457
62960,2,25,F,12,Thorax,8.76022427371138,CG30457
62960,2,25,F,13,Thorax,8.7242068640687,CG30457
62960,2,25,F,14,Thorax,8.74920908832271,CG30457
62960,2,25,F,15,Thorax,8.70716238752424,CG30457
62960,2,25,M,01,Thorax,8.53728441737455,CG30457
62960,2,25,M,02,Thorax,8.58732748277831,CG30457
62960,2,25,M,03,Thorax,8.44724856860178,CG30457
62960,2,25,M,04,Thorax,8.52898147226997,CG30457
62960,2,25,M,05,Thorax,8.57045534107004,CG30457
62960,2,25,M,06,Thorax,8.53638710660658,CG30457
62960,2,25,M,07,Thorax,8.60282874811381,CG30457
62960,2,25,M,08,Thorax,8.52590834675258,CG30457
62960,2,25,M,09,Thorax,8.58818992379583,CG30457
62960,2,25,M,10,Thorax,8.54427671945958,CG30457
62960,2,25,M,11,Thorax,8.4852376220549,CG30457
62960,2,25,M,12,Thorax,8.54014354093041,CG30457
62960,2,25,M,13,Thorax,8.50912178463849,CG30457
62960,2,25,M,14,Thorax,8.56955944579431,CG30457
62960,2,25,M,15,Thorax,8.50441779710238,CG30457
62960,2,28,M,11,Thorax,8.53217277614363,CG30457
62960,2,28,M,12,Thorax,8.4793235403712,CG30457
62960,2,28,M,13,Thorax,8.55534836878535,CG30457
62960,2,28,M,14,Thorax,8.49986979895754,CG30457
62960,2,28,M,15,Thorax,8.52036331370175,CG30457
62960,1,25,F,01,Thorax,8.65761857039565,CG30457
62960,1,25,F,02,Thorax,8.7758439899471,CG30457
62960,1,25,F,03,Thorax,8.6278147358147,CG30457
62960,1,25,F,04,Thorax,8.76813138086819,CG30457
62960,1,25,F,05,Thorax,8.75266497581638,CG30457
62960,1,25,F,06,Thorax,8.76622741843353,CG30457
62960,1,25,F,07,Thorax,8.74192870975217,CG30457
62960,1,25,F,08,Thorax,8.76424462840285,CG30457
62960,1,25,F,09,Thorax,8.70672047738595,CG30457
62960,1,25,F,10,Thorax,8.73488571309862,CG30457
attp2,2,25,M,06,Thorax,8.52520757128439,control
attp2,2,25,M,07,Thorax,8.48359814763198,control
attp2,2,25,M,08,Thorax,8.51714181245795,control
attp2,2,25,M,09,Thorax,8.50797298433106,control
attp2,2,25,M,10,Thorax,8.4756037446846,control
attp2,2,25,M,11,Thorax,8.55465407843634,control
attp2,2,25,M,12,Thorax,8.50877327983268,control
attp2,2,25,M,13,Thorax,8.58232266013437,control
attp2,2,25,M,14,Thorax,8.5499655950065,control
attp2,2,25,M,15,Thorax,8.53610731120384,control
attp40,1,25,F,01,Thorax,8.74500197397673,control
attp40,1,25,F,02,Thorax,8.73229294569731,control
attp40,1,25,F,03,Thorax,8.69172258511312,control
attp40,1,25,F,04,Thorax,8.78213331523558,control
attp40,1,25,F,05,Thorax,8.78186784614596,control
attp40,1,25,F,06,Thorax,8.7906156679313,control
attp40,1,25,F,07,Thorax,8.82184731046266,control
attp40,1,25,F,08,Thorax,8.71891297827644,control
attp40,1,25,F,09,Thorax,8.74423847685787,control
attp40,1,25,F,10,Thorax,8.7787605224767,control
attp40,1,25,F,11,Thorax,8.74330626088032,control
attp40,1,25,F,12,Thorax,8.78387567702972,control
attp40,1,25,F,13,Thorax,8.68696267583665,control
attp40,1,25,F,14,Thorax,8.67138891672282,control
attp40,1,25,F,15,Thorax,8.725318536538,control
35010,2,28,F,11,Thorax,8.68193762431644,dysf
35010,2,28,F,12,Thorax,8.72824706552355,dysf
35010,2,28,F,13,Thorax,8.67500432807536,dysf
35010,2,28,F,14,Thorax,8.64982739321557,dysf
35010,2,28,F,15,Thorax,8.58277802006873,dysf
35010,2,28,M,02,Thorax,8.4164682136136,dysf
35010,2,28,M,03,Thorax,8.361838527705,dysf
35010,2,28,M,04,Thorax,8.38275802348682,dysf
35010,2,28,M,05,Thorax,8.38822829097944,dysf
35010,2,28,M,06,Thorax,8.3569932919634,dysf
35010,2,28,M,07,Thorax,8.40339981561332,dysf
35010,2,28,M,08,Thorax,8.38172462847566,dysf
35010,2,28,M,09,Thorax,8.44987909568399,dysf
35010,2,28,M,10,Thorax,8.32826651727428,dysf
35010,2,28,M,11,Thorax,8.40088370460439,dysf
35010,2,28,M,12,Thorax,8.40801547715826,dysf
35010,2,28,M,13,Thorax,8.37969893035241,dysf
35010,2,28,M,14,Thorax,8.40139154480353,dysf
35010,2,28,M,15,Thorax,8.36430540395208,dysf
35010,1,25,M,01,Thorax,8.52748091579776,dysf
35010,1,25,M,02,Thorax,8.44916102897071,dysf
35010,1,25,M,03,Thorax,8.53780856149967,dysf
35010,1,25,M,04,Thorax,8.56257061909322,dysf
35010,1,25,M,05,Thorax,8.50234253712905,dysf
35010,1,25,M,06,Thorax,8.54460129918324,dysf
35010,1,25,M,07,Thorax,8.46409643350958,dysf
35010,1,25,M,08,Thorax,8.48317488490052,dysf
35010,1,25,M,09,Thorax,8.47009347897046,dysf
35010,1,25,M,10,Thorax,8.51461149390783,dysf
35010,1,25,M,11,Thorax,8.54419556311731,dysf
35010,1,25,M,12,Thorax,8.52173783270901,dysf
35010,1,25,M,13,Thorax,8.54317878974366,dysf
35010,1,25,M,14,Thorax,8.42181237761791,dysf
35010,1,25,M,15,Thorax,8.51032110648598,dysf
35010xSAM,1,28,F,01,Thorax,8.71847465337346,control
35010xSAM,1,28,F,02,Thorax,8.64440070438199,control
35010xSAM,1,28,F,03,Thorax,8.59731886611739,control
35010xSAM,1,28,F,04,Thorax,8.76888895552611,control
35010xSAM,1,28,F,06,Thorax,8.72288265179577,control
35010xSAM,1,28,F,07,Thorax,8.68737218386975,control
35010xSAM,1,28,F,08,Thorax,8.68819784654146,control
35010xSAM,1,28,F,09,Thorax,8.62181379175645,control
35010xSAM,1,28,F,10,Thorax,8.6790261069583,control
35010xSAM,1,28,F,11,Thorax,8.65119523578289,control
35010xSAM,1,28,F,12,Thorax,8.68220808298767,control
35010xSAM,1,28,F,13,Thorax,8.78440910010119,control
35010xSAM,1,28,F,14,Thorax,8.70287567635117,control
35010xSAM,1,28,F,15,Thorax,8.63704866706193,control
35010xSAM,1,28,M,01,Thorax,8.49927985700981,control
35010xSAM,1,28,M,02,Thorax,8.4655827294134,control
35010xSAM,1,28,M,03,Thorax,8.47272738840787,control
35010xSAM,1,28,M,04,Thorax,8.43994305461298,control
35010xSAM,1,28,M,05,Thorax,8.52467099352407,control
35010xSAM,1,28,M,06,Thorax,8.50204412217646,control
35010xSAM,1,28,M,07,Thorax,8.50029217673417,control
35010xSAM,1,28,M,08,Thorax,8.52558736336912,control
35010xSAM,1,28,M,09,Thorax,8.39675888874146,control
35010xSAM,1,28,M,10,Thorax,8.42139583994761,control
35010xSAM,1,28,M,11,Thorax,8.48083866029732,control
35010xSAM,1,28,M,12,Thorax,8.43369392606959,control
35010xSAM,1,28,M,13,Thorax,8.500817983789,control
35010xSAM,1,28,M,14,Thorax,8.4596406303345,control
35010xSAM,1,28,M,15,Thorax,8.50916930149905,control
53680,2,28,F,01,Thorax,8.7412546114536,CG13285
53680,2,28,F,02,Thorax,8.56436292445409,CG13285
53680,2,28,F,03,Thorax,8.66301009623803,CG13285
53680,2,28,F,04,Thorax,8.67932526538786,CG13285
53680,2,28,F,05,Thorax,8.67524785694848,CG13285
53680,2,28,F,06,Thorax,8.64936397137619,CG13285
53680,2,28,F,07,Thorax,8.55768578486822,CG13285
53680,2,28,F,08,Thorax,8.63946371690372,CG13285
53680,2,28,F,09,Thorax,8.6660890490168,CG13285
53680,2,28,F,10,Thorax,8.71946069719633,CG13285
53680,2,28,F,11,Thorax,8.71125053636552,CG13285
53680,2,28,F,12,Thorax,8.60519428442879,CG13285
53680,2,28,F,13,Thorax,8.70952844572336,CG13285
53680,2,28,F,14,Thorax,8.70180893488056,CG13285
53680,2,28,F,15,Thorax,8.6633019186047,CG13285
53680,2,28,M,01,Thorax,8.39523849728061,CG13285
53680,2,28,M,02,Thorax,8.4652602842776,CG13285
53680,2,28,M,03,Thorax,8.35826437931023,CG13285
53680,2,28,M,04,Thorax,8.40564780704244,CG13285
53680,2,28,M,05,Thorax,8.43723190103948,CG13285
53680,2,28,M,06,Thorax,8.50677567432497,CG13285
53680,2,28,M,07,Thorax,8.43181515025893,CG13285
53680,2,28,M,08,Thorax,8.43983919321616,CG13285
53680,2,28,M,09,Thorax,8.51965590795511,CG13285
53680,2,28,M,10,Thorax,8.48945462695328,CG13285
53680,2,28,M,11,Thorax,8.46915337517158,CG13285
53680,2,28,M,12,Thorax,8.48034591588535,CG13285
53680,2,28,M,13,Thorax,8.47510110020297,CG13285
53680,2,28,M,14,Thorax,8.22748117327926,CG13285
53680,2,28,M,15,Thorax,8.45149550082297,CG13285
53680,1,25,F,11,Thorax,8.72336742721262,CG13285
53680,1,25,F,12,Thorax,8.73084371201358,CG13285
53680,1,25,F,13,Thorax,8.73905823775219,CG13285
53680,1,25,F,14,Thorax,8.749457169917,CG13285
53680,1,25,F,15,Thorax,8.74161192278124,CG13285
57410,1,28,F,01,Thorax,8.65200599459314,bab1
57410,1,28,F,02,Thorax,8.57670352153546,bab1
57410,1,28,F,03,Thorax,8.52111357068251,bab1
57410,1,28,F,04,Thorax,8.68847762498793,bab1
57410,1,28,F,05,Thorax,8.61745644530272,bab1
57410,1,28,F,06,Thorax,8.62856583565582,bab1
57410,1,28,F,07,Thorax,8.63763560270663,bab1
57410,1,28,F,08,Thorax,8.67153045211705,bab1
57410,1,28,M,01,Thorax,8.23857192939349,bab1
57410,1,28,M,02,Thorax,8.31068093887036,bab1
57410,1,28,M,03,Thorax,8.36136482553301,bab1
57410,1,28,M,04,Thorax,8.37242979233409,bab1
57410,1,28,M,05,Thorax,8.31524921121948,bab1
57410,1,28,M,06,Thorax,8.32491408644163,bab1
57410,1,28,M,07,Thorax,8.31713671153045,bab1
57582,2,28,F,01,Thorax,8.6889426366075,otp
57582,2,28,F,02,Thorax,8.69919069152582,otp
57582,2,28,F,03,Thorax,8.70434980577026,otp
57582,2,28,F,04,Thorax,8.6971726176978,otp
57582,2,28,F,05,Thorax,8.78818976420366,otp
57582,2,28,F,06,Thorax,8.66900549921137,otp
57582,2,28,F,07,Thorax,8.71018652700972,otp
57582,2,28,F,08,Thorax,8.69567721479183,otp
57582,2,28,F,09,Thorax,8.64031724995088,otp
57582,2,28,F,10,Thorax,8.68045798562874,otp
57582,2,28,F,11,Thorax,8.6579864904869,otp
57582,2,28,F,12,Thorax,8.60944102248792,otp
57582,2,28,F,13,Thorax,8.72076411635366,otp
57582,2,28,F,14,Thorax,8.65361898180535,otp
57582,2,28,F,15,Thorax,8.68060215017413,otp
57582,2,28,M,01,Thorax,8.3992480127134,otp
57582,2,28,M,02,Thorax,8.35131030190492,otp
57582,2,28,M,03,Thorax,8.45077411515711,otp
57582,2,28,M,04,Thorax,8.36872906898346,otp
57582,2,28,M,05,Thorax,8.4128323235653,otp
57582,2,28,M,06,Thorax,8.37961229865152,otp
57582,2,28,M,07,Thorax,8.37266050061279,otp
57582,2,28,M,08,Thorax,8.45205999112499,otp
57582,2,28,M,09,Thorax,8.40343390223695,otp
57582,2,28,M,10,Thorax,8.4178525148859,otp
57582,2,28,M,11,Thorax,8.40128487051787,otp
57582,2,28,M,12,Thorax,8.4093909361377,otp
57582,2,28,M,13,Thorax,8.33292271095895,otp
57582,2,28,M,14,Thorax,8.40128487051787,otp
57582,2,28,M,15,Thorax,8.41530657062386,otp
62960xSAM,1,28,M,01,Thorax,8.54490262926826,control
62960xSAM,1,28,M,02,Thorax,8.58203281078028,control
62960xSAM,1,28,M,03,Thorax,8.51589297305264,control
62960xSAM,1,28,M,04,Thorax,8.57027696560818,control
62960xSAM,1,28,M,05,Thorax,8.49817506021048,control
62960xSAM,1,28,M,06,Thorax,8.38174192988166,control
62960xSAM,1,28,M,07,Thorax,8.49336713139323,control
62960xSAM,1,28,M,08,Thorax,8.47742234041341,control
62960xSAM,1,28,M,09,Thorax,8.48842663732393,control
62960xSAM,1,28,M,10,Thorax,8.58236029863553,control
62960xSAM,1,28,M,11,Thorax,8.49096315996254,control
62960xSAM,1,28,M,12,Thorax,8.4597676618649,control
62960xSAM,1,28,M,13,Thorax,8.46773188225291,control
62960xSAM,1,28,M,14,Thorax,8.44743455614535,control
62960xSAM,1,28,M,15,Thorax,8.35734966124648,control
attp2,1,28,F,11,Thorax,8.71125053636552,control
attp2,1,28,F,12,Thorax,8.71671659170597,control
attp2,1,28,F,13,Thorax,8.74055996076159,control
attp2,1,28,F,14,Thorax,8.16771418156967,control
attp2,1,28,F,15,Thorax,8.3302267284809,control
attp40,2,25,F,01,Thorax,8.74600366116486,control
attp40,2,25,F,02,Thorax,8.75597245495411,control
attp40,2,25,F,03,Thorax,8.68239772506019,control
attp40,2,25,F,04,Thorax,8.64704462664363,control
attp40,2,25,F,05,Thorax,8.60630896812497,control
attp40,2,25,F,06,Thorax,8.71189062987685,control
attp40,2,25,F,07,Thorax,8.72536284927959,control
attp40,2,25,F,08,Thorax,8.76490475575812,control
attp40,2,25,F,09,Thorax,8.7441711890172,control
attp40,2,25,F,10,Thorax,8.63647961878053,control
attp40,2,25,F,11,Thorax,8.60048906145856,control
attp40,2,25,F,12,Thorax,8.72576501039142,control
attp40,2,25,F,13,Thorax,8.23393598053065,control
attp40,2,25,F,15,Thorax,8.23543029665962,control
attp40,2,25,M,01,Thorax,8.48267083873245,control
attp40,2,25,M,02,Thorax,8.50706518139818,control
attp40,2,25,M,03,Thorax,8.37437007417589,control
attp40,2,25,M,04,Thorax,8.49045380526014,control
attp40,2,25,M,05,Thorax,8.52100753708865,control
attp40,2,25,M,06,Thorax,8.43711951940724,control
attp40,2,25,M,07,Thorax,8.52795000737457,control
attp40,2,25,M,08,Thorax,8.48745821163297,control
attp40,2,25,M,09,Thorax,8.48859935864987,control
attp40,2,25,M,10,Thorax,8.49965457781943,control
attp40,2,25,M,12,Thorax,8.5855146767333,control
attp40,2,25,M,13,Thorax,8.47597250949109,control
attp40,2,25,M,14,Thorax,8.49391147514483,control
attp40,2,25,M,15,Thorax,8.47797273251389,control
attp2,1,25,F,11,Thorax,8.77001961505817,control
attp2,1,25,F,12,Thorax,8.77713364689014,control
attp2,1,25,F,13,Thorax,8.758466419949,control
attp2,1,25,F,14,Thorax,8.7566930801962,control
attp2,1,25,F,15,Thorax,8.74752838585677,control
attp2,1,25,M,11,Thorax,8.62153543263351,control
attp2,1,25,M,12,Thorax,8.57594760598017,control
attp2,1,25,M,13,Thorax,8.56879977675237,control
attp2,1,25,M,14,Thorax,8.5642828902287,control
attp2,1,25,F,01,Thorax,8.81931053062383,control
attp2,1,25,F,02,Thorax,8.8110888558275,control
attp2,1,25,F,03,Thorax,8.69957592338542,control
attp2,1,25,F,04,Thorax,8.74982921234044,control
attp2,1,25,F,05,Thorax,8.80352735134056,control
attp2,1,25,M,07,Thorax,8.59269248382562,control
attp2,1,25,M,08,Thorax,8.5238716318083,control
33746,1,28,M,01,Thorax,8.57706244272317,grn
33746,1,28,M,02,Thorax,8.35398484523387,grn
33746,1,28,M,03,Thorax,8.54628099120925,grn
33746,1,28,M,04,Thorax,8.48321520098736,grn
33746,1,28,M,05,Thorax,8.53999626189539,grn
33746,1,28,M,06,Thorax,8.52509792198127,grn
33746,1,28,M,07,Thorax,8.46696149160597,grn
33746,1,28,M,08,Thorax,8.51374733172772,grn
33746,1,28,M,09,Thorax,8.40707227538398,grn
33746,1,28,M,10,Thorax,8.45703606864281,grn
35010,2,25,M,01,Thorax,8.50712069666405,dysf
35010,2,25,M,02,Thorax,8.49139216178843,dysf
35010,2,25,M,03,Thorax,8.42470378683119,dysf
35010,2,25,M,04,Thorax,8.43756899342059,dysf
35010,2,25,M,05,Thorax,8.52813369334853,dysf
35010,2,25,M,06,Thorax,8.40090504602602,dysf
35010,2,25,M,07,Thorax,8.43900803275573,dysf
35010,2,25,M,08,Thorax,8.47098824674336,dysf
35010,2,25,M,09,Thorax,8.51714181245795,dysf
35010,2,25,M,10,Thorax,8.44144198025601,dysf
35010,2,25,M,11,Thorax,8.47871704658927,dysf
35010,2,25,M,12,Thorax,8.47265835031869,dysf
35010,2,25,M,13,Thorax,8.40586901078206,dysf
35010,2,25,M,14,Thorax,8.50906634632309,dysf
35010,2,25,M,15,Thorax,8.54244379253578,dysf
35010,1,25,F,01,Thorax,8.71222088963875,dysf
35010,1,25,F,02,Thorax,8.78916191971858,dysf
35010,1,25,F,03,Thorax,8.70222464223455,dysf
35010,1,25,F,04,Thorax,8.71211425152201,dysf
35010,1,25,F,05,Thorax,8.66211290665701,dysf
35010,1,25,F,06,Thorax,8.7327237016775,dysf
35010,1,25,F,07,Thorax,8.71092005437151,dysf
35010,1,25,F,08,Thorax,8.72394757798827,dysf
35010,1,25,F,09,Thorax,8.76746941802202,dysf
35010,1,25,F,10,Thorax,8.69833656765021,dysf
35010,1,25,F,11,Thorax,8.72835932096609,dysf
35010,1,25,F,12,Thorax,8.66304212840616,dysf
35010,1,25,F,13,Thorax,8.57826323487075,dysf
35010,1,25,F,14,Thorax,8.74804186197523,dysf
35010,1,25,F,15,Thorax,8.70211033465271,dysf
35010xSAM,2,28,F,11,Thorax,8.76265776063624,control
35010xSAM,2,28,F,12,Thorax,8.72063758920446,control
35010xSAM,2,28,F,13,Thorax,8.72210735541285,control
35010xSAM,2,28,F,14,Thorax,8.76338833499416,control
35010xSAM,2,28,F,15,Thorax,8.55102760268587,control
35010xSAM,2,28,M,01,Thorax,8.37545653587666,control
35010xSAM,2,28,M,02,Thorax,8.45485857657579,control
35010xSAM,2,28,M,03,Thorax,8.43318481076706,control
35010xSAM,2,28,M,04,Thorax,8.46059923716984,control
35010xSAM,2,28,M,05,Thorax,8.43403184603248,control
35010xSAM,2,28,M,06,Thorax,8.48402531551639,control
35010xSAM,2,28,M,07,Thorax,8.44294764151818,control
35010xSAM,2,28,M,08,Thorax,8.50108479740015,control
35010xSAM,2,28,M,09,Thorax,8.10625932097043,control
35010xSAM,2,28,M,10,Thorax,8.42714100965609,control
35010xSAM,2,28,M,11,Thorax,8.45911599457446,control
35010xSAM,2,28,M,12,Thorax,8.50897130425442,control
35010xSAM,2,28,M,13,Thorax,8.45698680328185,control
35010xSAM,2,28,M,14,Thorax,8.37252120946139,control
35010xSAM,2,28,M,15,Thorax,8.31964954338315,control
53680,1,25,M,01,Thorax,8.46120930037034,CG13285
53680,1,25,M,02,Thorax,8.52100753708865,CG13285
53680,1,25,M,03,Thorax,8.60419737601398,CG13285
53680,1,25,M,04,Thorax,8.53294418333263,CG13285
53680,1,25,M,05,Thorax,8.52554429918944,CG13285
53680,1,25,M,06,Thorax,8.51955762971772,CG13285
53680,1,25,M,07,Thorax,8.58890947993626,CG13285
53680,1,25,M,08,Thorax,8.63829109417095,CG13285
53680,1,25,M,09,Thorax,8.5394922988341,CG13285
53680,1,25,M,10,Thorax,8.5656885598924,CG13285
53680,1,28,F,01,Thorax,8.6870151833629,CG13285
53680,1,28,F,02,Thorax,8.64079442967438,CG13285
53680,1,28,F,03,Thorax,8.67361295481991,CG13285
53680,1,28,F,04,Thorax,8.31752567320938,CG13285
53680,1,28,F,05,Thorax,8.70669975952661,CG13285
53680,1,28,F,06,Thorax,8.7525378708363,CG13285
53680,1,28,F,07,Thorax,8.72075727733199,CG13285
53680,1,28,F,08,Thorax,8.70477861220757,CG13285
53680,1,28,F,09,Thorax,8.73157360180611,CG13285
53680,1,28,F,10,Thorax,8.6721919459544,CG13285
53680,1,28,F,11,Thorax,8.80182150703157,CG13285
53680,1,28,F,12,Thorax,8.64430696154558,CG13285
53680,1,28,F,13,Thorax,8.61450741096651,CG13285
53680,1,28,F,14,Thorax,8.71640793881674,CG13285
53680,1,28,F,15,Thorax,8.69253530131209,CG13285
53680,1,28,M,01,Thorax,8.47965094103048,CG13285
53680,1,28,M,02,Thorax,8.47172804451074,CG13285
53680,1,28,M,03,Thorax,8.46452124575146,CG13285
53680,1,28,M,04,Thorax,8.5109223711739,CG13285
53680,1,28,M,05,Thorax,8.54992710178783,CG13285
53680,1,28,M,06,Thorax,8.49314693403704,CG13285
53680,1,28,M,07,Thorax,8.51302482640703,CG13285
53680,1,28,M,08,Thorax,8.53217277614363,CG13285
53680,1,28,M,09,Thorax,8.50190086107126,CG13285
53680,1,28,M,10,Thorax,8.44651264945311,CG13285
53680,1,28,M,11,Thorax,8.54360800963283,CG13285
53680,1,28,M,12,Thorax,8.48882828295757,CG13285
53680,1,28,M,13,Thorax,8.5243810801689,CG13285
53680,1,28,M,14,Thorax,8.45934964499934,CG13285
53680,1,28,M,15,Thorax,8.47477672047773,CG13285
57582,2,28,M,01,Thorax,8.41076932418446,otp
57582,2,28,M,02,Thorax,8.40514146313634,otp
57582,2,28,M,03,Thorax,8.36294761032613,otp
57582,1,25,M,01,Thorax,8.58426728484825,otp
57582,1,25,M,02,Thorax,8.48379159781514,otp
57582,1,25,M,03,Thorax,8.55846280720483,otp
57582,1,25,M,04,Thorax,8.67895218767146,otp
57582,1,25,M,05,Thorax,8.54404869717788,otp
57582,1,25,M,06,Thorax,8.57666195647119,otp
57582,1,25,M,07,Thorax,8.50623616369639,otp
57582,1,25,M,08,Thorax,8.55532152398755,otp
57582,1,25,M,09,Thorax,8.53854204350583,otp
57582,1,25,M,10,Thorax,8.59969344662077,otp
57582,1,28,M,06,Thorax,8.43864632844816,otp
57582,1,28,M,07,Thorax,8.56224624086957,otp
57582,1,28,M,08,Thorax,8.5967041138371,otp
57582,1,28,M,09,Thorax,8.52840722485603,otp
57582,1,28,M,11,Thorax,8.51613731060932,otp
57582,1,28,M,12,Thorax,8.48224326955293,otp
57582,1,28,M,13,Thorax,8.5126140609862,otp
57582,1,28,M,14,Thorax,8.57650702158983,otp
57582,1,28,M,15,Thorax,8.54776598557415,otp
62960xSAM,2,25,M,01,Thorax,8.55846280720483,control
62960xSAM,2,25,M,02,Thorax,8.55525249221372,control
62960xSAM,2,25,M,03,Thorax,8.57042118577391,control
62960xSAM,2,25,M,04,Thorax,8.54129412517691,control
62960xSAM,2,25,M,05,Thorax,8.52637012437921,control
62960xSAM,2,25,M,06,Thorax,8.54584870568204,control
62960xSAM,2,25,M,07,Thorax,8.51661010448556,control
62960xSAM,2,25,M,08,Thorax,8.57029594276949,control
62960xSAM,2,25,M,09,Thorax,8.51942789219238,control
62960xSAM,2,25,M,10,Thorax,8.55210420352378,control
62960xSAM,2,25,M,11,Thorax,8.51161825947662,control
62960xSAM,2,25,M,12,Thorax,8.50489841807061,control
62960xSAM,2,25,M,13,Thorax,8.54594906922448,control
62960xSAM,2,25,M,14,Thorax,8.58895444028117,control
62960xSAM,2,25,M,15,Thorax,8.49922005213013,control
62960xSAM,2,28,M,01,Thorax,8.62972817549794,control
62960xSAM,2,28,M,02,Thorax,8.4740465993193,control
62960xSAM,2,28,M,03,Thorax,8.47986916686657,control
62960xSAM,2,28,M,04,Thorax,8.55064290760065,control
62960xSAM,2,28,M,05,Thorax,8.50108479740015,control
62960xSAM,2,28,M,11,Thorax,8.55095836514044,control
62960xSAM,2,28,M,12,Thorax,8.54508030725546,control
62960xSAM,2,28,M,13,Thorax,8.55927765682565,control
62960xSAM,2,28,M,14,Thorax,8.4258872560339,control
62960xSAM,2,28,M,15,Thorax,8.31298276092288,control
attp2,2,25,M,01,Thorax,8.50511285841103,control
